Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month
7741,CA-2014-154781,2014-11-21,2014-11-26,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99,1,0.0,28.497,November
8245,CA-2014-109897,2014-08-12,2014-08-16,Standard Class,BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",85.44,3,0.0,31.6128,August
8536,US-2014-163146,2014-05-16,2014-05-20,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,56.4,3,0.0,3.384,May
9213,CA-2014-144071,2014-12-08,2014-12-15,Standard Class,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0.0,11.1664,December
9214,CA-2014-144071,2014-12-08,2014-12-15,Standard Class,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,79.44,3,0.0,28.5984,December
9309,CA-2014-128237,2014-03-25,2014-03-30,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,45.48,4,0.0,15.918,March
9425,CA-2014-145254,2014-07-23,2014-07-27,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45.0,3,0.0,4.95,July
19,CA-2014-143336,2014-08-27,2014-09-01,Second Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10003056,Office Supplies,Art,Newell 341,8.56,2,0.0,2.4824,August
82,CA-2014-139451,2014-10-12,2014-10-16,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",14.9,5,0.0,4.172,October
83,CA-2014-139451,2014-10-12,2014-10-16,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",21.39,1,0.0,6.2031,October
366,CA-2014-123344,2014-09-24,2014-09-29,Standard Class,JD-16060,Julia Dunbar,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0.0,8.4784,September
472,CA-2014-144666,2014-11-09,2014-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0.0,3.4092,November
475,CA-2014-144666,2014-11-09,2014-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0.0,24.9804,November
476,CA-2014-144666,2014-11-09,2014-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,7,0.0,28.819,November
477,CA-2014-144666,2014-11-09,2014-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,94.85,5,0.0,45.528,November
794,CA-2014-156433,2014-09-20,2014-09-26,Standard Class,ES-14020,Erica Smith,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10001569,Office Supplies,Labels,Avery 499,9.96,2,0.0,4.5816,September
795,CA-2014-156433,2014-09-20,2014-09-26,Standard Class,ES-14020,Erica Smith,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",21.72,4,0.0,10.6428,September
861,CA-2014-133851,2014-06-09,2014-06-16,Standard Class,CM-12445,Chuck Magee,Consumer,United States,San Francisco,California,94122,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36,2,0.0,0.1472,June
862,CA-2014-133851,2014-06-09,2014-06-16,Standard Class,CM-12445,Chuck Magee,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,23.1,2,0.0,10.626,June
889,CA-2014-104976,2014-12-09,2014-12-16,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,34.68,6,0.0,16.9932,December
1561,CA-2014-105172,2014-04-04,2014-04-09,Standard Class,PK-18910,Paul Knutson,Home Office,United States,San Francisco,California,94109,West,OFF-LA-10001641,Office Supplies,Labels,Avery 518,18.9,6,0.0,9.072,April
1651,CA-2014-135699,2014-08-29,2014-08-29,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,109.92,2,0.0,53.8608,August
1652,CA-2014-135699,2014-08-29,2014-08-29,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,13.36,2,0.0,6.4128,August
1871,CA-2014-116932,2014-07-21,2014-07-25,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,0.0,25.792,July
2231,CA-2014-128055,2014-03-31,2014-04-05,Standard Class,AA-10315,Alex Avila,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,52.98,2,0.0,14.8344,March
2505,CA-2014-143917,2014-07-25,2014-07-27,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",53.72,4,0.0,15.0416,July
2506,CA-2014-143917,2014-07-25,2014-07-27,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,San Francisco,California,94122,West,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,8187.65,5,0.0,327.506,July
3162,CA-2014-153969,2014-09-21,2014-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,15.56,2,0.0,7.3132,September
3163,CA-2014-153969,2014-09-21,2014-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.35,5,0.0,36.8245,September
3164,CA-2014-153969,2014-09-21,2014-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,3,0.0,15.4752,September
3165,CA-2014-153969,2014-09-21,2014-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,38.52,9,0.0,17.334,September
3167,CA-2014-153969,2014-09-21,2014-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",19.35,3,0.0,9.4815,September
3263,CA-2014-140662,2014-11-17,2014-11-19,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,733.95,7,0.0,352.296,November
3264,CA-2014-140662,2014-11-17,2014-11-19,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,0.0,72.432,November
3450,CA-2014-168592,2014-09-08,2014-09-14,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,San Francisco,California,94110,West,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",56.65,5,0.0,24.3595,September
3451,CA-2014-168592,2014-09-08,2014-09-14,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,San Francisco,California,94110,West,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,14.97,1,0.0,4.1916,September
3452,CA-2014-168592,2014-09-08,2014-09-14,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,San Francisco,California,94110,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.0,1.9698,September
4039,CA-2014-110786,2014-12-29,2015-01-02,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,21.12,4,0.0,9.504,December
4043,CA-2014-110786,2014-12-29,2015-01-02,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,274.77,9,0.0,126.3942,December
4417,CA-2014-153983,2014-11-29,2014-12-06,Standard Class,AH-10210,Alan Hwang,Consumer,United States,San Francisco,California,94122,West,OFF-FA-10003495,Office Supplies,Fasteners,Staples,30.4,5,0.0,15.2,November
4499,CA-2014-103401,2014-11-21,2014-11-26,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,12.96,2,0.0,6.2208,November
4554,US-2014-106334,2014-12-27,2015-01-02,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,12.84,3,0.0,5.778,December
4938,CA-2014-157147,2014-01-13,2014-01-18,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5,0.0,238.653,January
4940,CA-2014-157147,2014-01-13,2014-01-18,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0.0,6.567,January
5229,US-2014-147648,2014-11-26,2014-12-01,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,81.98,2,0.0,40.1702,November
5359,CA-2014-150490,2014-08-05,2014-08-11,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,15.78,2,0.0,0.6312,August
5360,CA-2014-150490,2014-08-05,2014-08-11,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98,2,0.0,12.8744,August
5493,CA-2014-105249,2014-11-28,2014-11-28,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36,2,0.0,0.1472,November
5494,CA-2014-105249,2014-11-28,2014-11-28,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,OFF-LA-10002043,Office Supplies,Labels,Avery 489,41.4,4,0.0,19.872,November
5549,CA-2014-159800,2014-11-28,2014-12-01,First Class,SG-20470,Sheri Gordon,Consumer,United States,San Francisco,California,94109,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,43.68,3,0.0,11.7936,November
6624,CA-2014-130449,2014-09-06,2014-09-09,First Class,VP-21760,Victoria Pisteka,Corporate,United States,San Francisco,California,94109,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,58.48,8,0.0,27.4856,September
7167,CA-2014-117464,2014-07-22,2014-07-24,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,11.52,4,0.0,3.2256,July
7169,CA-2014-117464,2014-07-22,2014-07-24,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,236.5,10,0.0,68.585,July
7230,CA-2014-157546,2014-07-20,2014-07-22,First Class,RD-19720,Roger Demir,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3,0.0,10.7301,July
7508,CA-2014-115889,2014-11-02,2014-11-06,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.92,2,0.0,105.2468,November
7740,CA-2014-154781,2014-11-21,2014-11-26,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,2,0.0,3.0268,November
8575,CA-2014-159849,2014-09-19,2014-09-19,Same Day,JK-15640,Jim Kriz,Home Office,United States,San Francisco,California,94110,West,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,5.67,3,0.0,0.1134,September
8945,CA-2014-154592,2014-12-07,2014-12-08,First Class,EH-14005,Erica Hernandez,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3,0.0,80.7912,December
8946,CA-2014-128622,2014-11-15,2014-11-17,Second Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94110,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,0.0,3.285,November
9052,CA-2014-141838,2014-03-26,2014-03-31,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10004272,Office Supplies,Art,Newell 308,3.36,2,0.0,0.84,March
9245,CA-2014-113271,2014-07-09,2014-07-14,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0.0,2.224,July
9246,CA-2014-113271,2014-07-09,2014-07-14,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,32.4,5,0.0,15.552,July
9290,CA-2014-111857,2014-04-23,2014-04-26,Second Class,NM-18445,Nathan Mautz,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,48.91,1,0.0,22.9877,April
9307,CA-2014-128237,2014-03-25,2014-03-30,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,6.56,2,0.0,1.9024,March
9308,CA-2014-128237,2014-03-25,2014-03-30,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0.0,3.72,March
9310,CA-2014-128237,2014-03-25,2014-03-30,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44,6,0.0,9.9216,March
9340,CA-2014-155264,2014-10-19,2014-10-22,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,146.73,3,0.0,68.9631,October
9341,CA-2014-155264,2014-10-19,2014-10-22,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110,West,OFF-LA-10002787,Office Supplies,Labels,Avery 480,18.75,5,0.0,9.0,October
9423,CA-2014-145254,2014-07-23,2014-07-27,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,5,0.0,11.803,July
9459,CA-2014-138240,2014-10-09,2014-10-14,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,144.6,3,0.0,41.934,October
9823,US-2014-164406,2014-08-15,2014-08-19,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,152.91,3,0.0,42.8148,August
9824,US-2014-164406,2014-08-15,2014-08-19,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,92.94,3,0.0,41.823,August
323,CA-2014-156601,2014-09-19,2014-09-24,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Long Beach,California,90805,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,7.16,2,0.0,3.58,September
482,CA-2014-134677,2014-10-06,2014-10-10,Standard Class,XP-21865,Xylona Preis,Consumer,United States,San Diego,California,92024,West,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.09,3,0.0,1.9089,October
595,CA-2014-131450,2014-08-08,2014-08-15,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0.0,22.0748,August
598,CA-2014-131450,2014-08-08,2014-08-15,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,0.0,91.7728,August
748,CA-2014-124429,2014-05-27,2014-05-27,Same Day,MH-17785,Maya Herman,Corporate,United States,San Diego,California,92105,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,359.32,4,0.0,7.1864,May
1011,CA-2014-158540,2014-11-24,2014-11-26,First Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Diego,California,92037,West,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",151.72,4,0.0,27.3096,November
1162,CA-2014-126522,2014-09-01,2014-09-05,Second Class,LT-16765,Larry Tron,Consumer,United States,Escondido,California,92025,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",53.94,3,0.0,15.6426,September
1373,US-2014-157021,2014-04-01,2014-04-06,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,94591,West,OFF-LA-10002312,Office Supplies,Labels,Avery 490,29.6,2,0.0,14.8,April
